exon	count
ENSG00000001460:012	40
ENSG00000001460:013	1
ENSG00000001460:014	26
ENSG00000001460:015	2
ENSG00000001460:016	5
ENSG00000001460:017	13
ENSG00000001460:018	24
ENSG00000001460:019	6
ENSG00000001460:020	0
ENSG00000001460:021	4
ENSG00000001460:022	14
ENSG00000001460:023	14
ENSG00000001460:024	0
ENSG00000001460:025	2
ENSG00000001460:026	0
ENSG00000001460:027	0
ENSG00000001460:028	4
ENSG00000001460:029	3
ENSG00000001460:030	29
ENSG00000001460:031	8
ENSG00000001460:032	3
ENSG00000001460:033	25
ENSG00000001460:034	4
ENSG00000001460:035	9
ENSG00000001460:036	9
ENSG00000001460:037	9
ENSG00000001461:001	0
ENSG00000001461:002	0
ENSG00000001461:003	0
ENSG00000001461:004	0
ENSG00000001461:005	0
ENSG00000001461:006	0
ENSG00000001461:007	153
ENSG00000001461:008	151
ENSG00000001461:009	0
ENSG00000001461:010	0
ENSG00000001461:011	93
ENSG00000001461:012	133
ENSG00000001461:013	199
ENSG00000001461:014	141
ENSG00000001461:015	190
ENSG00000001461:016	171
ENSG00000001461:017	2
ENSG00000001461:018	5
ENSG00000001461:019	122
ENSG00000001461:020	189
ENSG00000001461:021	1
ENSG00000001461:022	163
ENSG00000001461:023	129
ENSG00000001461:024	150
ENSG00000001461:025	3
ENSG00000001461:026	21
ENSG00000001461:027	0
ENSG00000001461:028	220
ENSG00000001461:029	1291
ENSG00000001497:001	0
ENSG00000001497:002	85
ENSG00000001497:003	76
ENSG00000001497:004	164
ENSG00000001497:005	12
ENSG00000001497:006	13
ENSG00000001497:007	29
ENSG00000001497:008	73
ENSG00000001497:009	71
ENSG00000001497:010	103
ENSG00000001497:011	10
ENSG00000001497:012	53
ENSG00000001497:013	67
ENSG00000001497:014	62
ENSG00000001497:015	130
ENSG00000001497:016	66
ENSG00000001497:017	58
ENSG00000001497:018	74
ENSG00000001497:019	69
ENSG00000001497:020	0
ENSG00000001497:021	0
ENSG00000001561:001	0
ENSG00000001561:002	9
ENSG00000001561:003	6
ENSG00000001561:004	30
ENSG00000001617:001	3
ENSG00000001617:002	5
ENSG00000001617:003	25
ENSG00000001617:004	47
ENSG00000001617:005	90
ENSG00000001617:006	93
ENSG00000001617:007	0
ENSG00000001617:008	0
ENSG00000001617:009	53
ENSG00000001617:010	125
ENSG00000001617:011	136
ENSG00000001617:012	126
ENSG00000001617:013	232
ENSG00000001617:014	0
ENSG00000001617:015	176
ENSG00000001617:016	0
ENSG00000001617:017	188
ENSG00000001617:018	47
ENSG00000001617:019	179
ENSG00000001617:020	217
ENSG00000001617:021	0
ENSG00000001617:022	214
ENSG00000001617:023	122
ENSG00000001617:024	198
ENSG00000001617:025	175
ENSG00000001617:026	205
ENSG00000001617:027	99
ENSG00000001617:028	0
ENSG00000001617:029	0
ENSG00000001617:030	227
ENSG00000001617:031	102
ENSG00000001617:032	131
ENSG00000001617:033	124
ENSG00000001617:034	185
ENSG00000001617:035	135
ENSG00000001617:036	167
ENSG00000001617:037	729
ENSG00000001617:038	0
ENSG00000001617:039	0
ENSG00000001626:001	0
ENSG00000001626:002	0
ENSG00000001626:003	0
ENSG00000001626:004	0
ENSG00000001626:005	0
ENSG00000001626:006	0
ENSG00000001626:007	2
ENSG00000001626:008	2
ENSG00000001626:009	2
ENSG00000001626:010	0
ENSG00000001626:011	0
ENSG00000001626:012	0
ENSG00000001626:013	0
ENSG00000001626:014	0
ENSG00000001626:015	0
ENSG00000001626:016	0
ENSG00000001626:017	0
ENSG00000001626:018	1
ENSG00000001626:019	1
ENSG00000001626:020	0
ENSG00000001626:021	1
ENSG00000001626:022	1
ENSG00000001626:023	1
ENSG00000001626:024	0
ENSG00000001626:025	0
ENSG00000001626:026	0
ENSG00000001626:027	0
ENSG00000001626:028	0
ENSG00000001626:029	0
ENSG00000001626:030	0
ENSG00000001626:031	1
ENSG00000001626:032	1
ENSG00000001626:033	2
ENSG00000001626:034	1
ENSG00000001626:035	0
ENSG00000001626:036	0
ENSG00000001626:037	0
ENSG00000001626:038	0
ENSG00000001626:039	0
ENSG00000001626:040	0
ENSG00000001626:041	1
ENSG00000001626:042	0
ENSG00000001626:043	0
ENSG00000001626:044	0
ENSG00000001626:045	0
ENSG00000001629:001	143
ENSG00000001629:002	4
ENSG00000001629:003	247
ENSG00000001629:004	235
ENSG00000001629:005	137
ENSG00000001629:006	149
ENSG00000001629:007	129
ENSG00000001629:008	0
ENSG00000001629:009	0
ENSG00000001629:010	146
ENSG00000001629:011	115
ENSG00000001629:012	91
ENSG00000001629:013	148
ENSG00000001629:014	154
ENSG00000001629:015	10
ENSG00000001629:016	187
ENSG00000001629:017	197
ENSG00000001629:018	143
ENSG00000001629:019	99
ENSG00000001629:020	150
ENSG00000001629:021	116
ENSG00000001629:022	184
ENSG00000001629:023	173
ENSG00000001629:024	160
ENSG00000001629:025	199
ENSG00000001629:026	224
ENSG00000001629:027	106
ENSG00000001629:028	14
ENSG00000001629:029	176
ENSG00000001629:030	179
ENSG00000001629:031	116
ENSG00000001629:032	783
ENSG00000001629:033	986
ENSG00000001630:001	2
ENSG00000001630:002	2
ENSG00000001630:003	177
ENSG00000001630:004	8
ENSG00000001630:005	0
ENSG00000001631:001	9
ENSG00000001631:002	31
ENSG00000001631:003	17
ENSG00000001631:004	10
ENSG00000001631:005	35
ENSG00000001631:006	134
ENSG00000001631:007	67
ENSG00000001631:008	0
ENSG00000001631:009	99
ENSG00000001631:010	83
ENSG00000001631:011	106
ENSG00000001631:012	89
ENSG00000001631:013	95
ENSG00000001631:014	64
ENSG00000001631:015	65
ENSG00000001631:016	102
ENSG00000001631:017	86
ENSG00000001631:018	90
ENSG00000001631:019	83
ENSG00000001631:020	58
ENSG00000001631:021	45
ENSG00000001631:022	37
ENSG00000001631:023	7
ENSG00000001631:024	8
ENSG00000001631:025	2
ENSG00000001631:026	56
ENSG00000001631:027	39
ENSG00000001631:028	46
ENSG00000001631:029	43
ENSG00000001631:030	0
ENSG00000001631:031	45
ENSG00000001631:032	30
ENSG00000001631:033	35
ENSG00000001631:034	35
ENSG00000001631:035	33
ENSG00000001631:036	33
ENSG00000001631:037	37
ENSG00000001631:038	48
ENSG00000001631:039	45
ENSG00000001631:040	0
ENSG00000001631:041	42
ENSG00000001631:042	61
ENSG00000001631:043	107
ENSG00000001631:044	54
ENSG00000001631:045	48
ENSG00000001631:046	18
ENSG00000001631:047	22
ENSG00000001631:048	11
ENSG00000001631:049	11
ENSG00000001631:050	38
ENSG00000001631:051	37
ENSG00000001631:052	27
ENSG00000001631:053	28
ENSG00000001631:054	22
ENSG00000001631:055	20
ENSG00000001631:056	17
ENSG00000001631:057	16
ENSG00000001631:058	17
ENSG00000001631:059	16
ENSG00000001631:060	14
ENSG00000001631:061	16
ENSG00000001631:062	16
ENSG00000001631:063	17
ENSG00000001631:064	6
ENSG00000001631:065	2
ENSG00000002016:001	5
ENSG00000002016:002	15
ENSG00000002016:003	4
ENSG00000002016:004	6
ENSG00000002016:005	11
ENSG00000002016:006	18
ENSG00000002016:007	9
ENSG00000002016:008	18
ENSG00000002016:009	31
ENSG00000002016:010	0
ENSG00000002016:011	55
ENSG00000002016:012	8
ENSG00000002016:013	9
ENSG00000002016:014	22
ENSG00000002016:015	0
ENSG00000002016:016	26
ENSG00000002016:017	4
ENSG00000002016:018	3
ENSG00000002016:019	5
ENSG00000002016:020	5
ENSG00000002016:021	22
ENSG00000002016:022	24
ENSG00000002016:023	17
ENSG00000002016:024	23
ENSG00000002016:025	4
ENSG00000002016:026	4
ENSG00000002016:027	5
ENSG00000002016:028	22
ENSG00000002016:029	19
ENSG00000002016:030	4
ENSG00000002016:031	5
ENSG00000002016:032	24
ENSG00000002016:033	1
ENSG00000002016:034	1
ENSG00000002016:035	1
ENSG00000002016:036	5
ENSG00000002016:037	24
ENSG00000002016:038	19
ENSG00000002016:039	17
ENSG00000002016:040	12
ENSG00000002016:041	0
ENSG00000002016:042	0
ENSG00000002016:043	0
ENSG00000002016:044	11
ENSG00000002016:045	10
ENSG00000002016:046	7
ENSG00000002016:047	7
ENSG00000002016:048	7
ENSG00000002016:049	7
ENSG00000002016:050	6
ENSG00000002016:051	4
ENSG00000002016:052	3
ENSG00000002016:053	2
ENSG00000002016:054	1
ENSG00000002016:055	1
ENSG00000002016:056	6
ENSG00000002016:057	16
ENSG00000002016:058	4
ENSG00000002016:059	15
ENSG00000002016:060	23
ENSG00000002016:061	0
ENSG00000002016:062	0
ENSG00000002016:063	11
ENSG00000002016:064	0
ENSG00000002330:001	0
ENSG00000002330:002	24
ENSG00000002330:003	19
ENSG00000002330:004	0
ENSG00000002330:005	0
ENSG00000002330:006	0
ENSG00000002330:007	82
ENSG00000002330:008	0
ENSG00000002330:009	2
ENSG00000002330:010	7
ENSG00000002330:011	13
ENSG00000002330:012	74
ENSG00000002330:013	0
ENSG00000002330:014	0
ENSG00000002330:015	0
ENSG00000002330:016	0
ENSG00000002330:017	0
ENSG00000002330:018	0
ENSG00000002549:001	382
ENSG00000002549:002	305
ENSG00000002549:003	339
ENSG00000002549:004	378
ENSG00000002549:005	427
ENSG00000002549:006	335
ENSG00000002549:007	0
ENSG00000002549:008	400
ENSG00000002549:009	269
ENSG00000002549:010	0
ENSG00000002549:011	0
ENSG00000002549:012	0
ENSG00000002549:013	457
ENSG00000002549:014	319
ENSG00000002549:015	7
ENSG00000002549:016	407
ENSG00000002549:017	403
ENSG00000002549:018	2
ENSG00000002549:019	0
ENSG00000002549:020	0
ENSG00000002549:021	0
ENSG00000002549:022	574
ENSG00000002549:023	525
ENSG00000002549:024	466
ENSG00000002549:025	467
ENSG00000002549:026	396
ENSG00000002549:027	334
ENSG00000002549:028	321
ENSG00000002549:029	909
ENSG00000002549:030	0
ENSG00000002586:001	253
ENSG00000002586:002	262
ENSG00000002586:003	343
ENSG00000002586:004	444
ENSG00000002586:005	534
ENSG00000002586:006	5
ENSG00000002586:007	0
ENSG00000002586:008	468
ENSG00000002586:009	0
ENSG00000002586:010	491
ENSG00000002586:011	0
ENSG00000002586:012	495
ENSG00000002586:013	543
ENSG00000002586:014	492
ENSG00000002586:015	511
ENSG00000002586:016	597
ENSG00000002586:017	457
ENSG00000002586:018	421
ENSG00000002586:019	9
ENSG00000002586:020	18
ENSG00000002586:021	1
ENSG00000002586:022	0
ENSG00000002586:023	541
ENSG00000002586:024	1177
ENSG00000002586:025	408
ENSG00000002586:026	436
ENSG00000002587:001	0
ENSG00000002587:002	0
ENSG00000002587:003	0
ENSG00000002587:004	0
ENSG00000002587:005	0
ENSG00000002587:006	0
ENSG00000002726:001	0
ENSG00000002726:002	0
ENSG00000002726:003	0
ENSG00000002726:004	0
ENSG00000002726:005	0
ENSG00000002726:006	0
ENSG00000002726:007	0
ENSG00000002726:008	0
ENSG00000002726:009	0
ENSG00000002726:010	0
ENSG00000002726:011	0
ENSG00000002726:012	0
ENSG00000002726:013	0
ENSG00000002726:014	0
ENSG00000002726:015	0
ENSG00000002726:016	0
ENSG00000002726:017	0
ENSG00000002726:018	0
ENSG00000002726:019	0
ENSG00000002726:020	0
ENSG00000002745:001	0
ENSG00000002745:002	13
ENSG00000002745:003	16
ENSG00000002745:004	24
ENSG00000002745:005	33
ENSG00000002745:006	69
ENSG00000002746:001	0
ENSG00000002746:002	0
ENSG00000002746:003	2
ENSG00000002746:004	0
ENSG00000002746:005	1
ENSG00000002746:006	4
ENSG00000002746:007	0
ENSG00000002746:008	0
ENSG00000002746:009	0
ENSG00000002746:010	0
ENSG00000002746:011	0
ENSG00000002746:012	0
ENSG00000002746:013	7
ENSG00000002746:014	3
ENSG00000002746:015	3
ENSG00000002746:016	1
ENSG00000002746:017	4
ENSG00000002746:018	0
ENSG00000002746:019	0
ENSG00000002746:020	5
ENSG00000002746:021	6
ENSG00000002746:022	3
ENSG00000002746:023	0
ENSG00000002746:024	0
ENSG00000002746:025	3
ENSG00000002746:026	13
ENSG00000002746:027	0
ENSG00000002746:028	3
ENSG00000002746:029	3
ENSG00000002746:030	1
ENSG00000002746:031	3
ENSG00000002746:032	0
ENSG00000002746:033	2
ENSG00000002746:034	5
ENSG00000002746:035	0
ENSG00000002746:036	4
ENSG00000002746:037	1
ENSG00000002746:038	0
ENSG00000002746:039	1
ENSG00000002746:040	2
ENSG00000002746:041	1
ENSG00000002746:042	2
ENSG00000002746:043	1
ENSG00000002746:044	4
ENSG00000002746:045	4
ENSG00000002746:046	1
ENSG00000002746:047	1
ENSG00000002746:048	0
ENSG00000002746:049	2
ENSG00000002746:050	2
ENSG00000002746:051	4
ENSG00000002822:001	0
ENSG00000002822:002	1
ENSG00000002822:003	14
ENSG00000002822:004	14
ENSG00000002822:005	123
ENSG00000002822:006	133
ENSG00000002822:007	0
ENSG00000002822:008	0
ENSG00000002822:009	0
ENSG00000002822:010	0
ENSG00000002822:011	152
ENSG00000002822:012	162
ENSG00000002822:013	0
ENSG00000002822:014	113
ENSG00000002822:015	101
ENSG00000002822:016	109
ENSG00000002822:017	7
ENSG00000002822:018	89
ENSG00000002822:019	69
ENSG00000002822:020	132
ENSG00000002822:021	133
ENSG00000002822:022	0
ENSG00000002822:023	0
ENSG00000002822:024	0
ENSG00000002822:025	0
ENSG00000002822:026	0
ENSG00000002822:027	105
ENSG00000002822:028	0
ENSG00000002822:029	0
ENSG00000002822:030	0
ENSG00000002822:031	0
ENSG00000002822:032	0
ENSG00000002822:033	75
ENSG00000002822:034	83
ENSG00000002822:035	83
ENSG00000002822:036	77
ENSG00000002822:037	82
ENSG00000002822:038	119
ENSG00000002822:039	110
ENSG00000002822:040	79
ENSG00000002822:041	121
ENSG00000002822:042	0
ENSG00000002822:043	185
ENSG00000002822:044	0
ENSG00000002822:045	164
ENSG00000002822:046	3
ENSG00000002822:047	176
ENSG00000002822:048	118
ENSG00000002822:049	83
ENSG00000002822:050	62
ENSG00000002822:051	51
ENSG00000002822:052	12
ENSG00000002822:053	0
ENSG00000002834:001	1464
ENSG00000002834:002	1558
ENSG00000002834:003	2103
ENSG00000002834:004	2535
ENSG00000002834:005	0
ENSG00000002834:006	2386
ENSG00000002834:007	0
ENSG00000002834:008	2210
ENSG00000002834:009	0
ENSG00000002834:010	2443
ENSG00000002834:011	1
ENSG00000002834:012	2153
ENSG00000002834:013	2298
ENSG00000002834:014	2417
ENSG00000002834:015	1633
ENSG00000002834:016	1552
ENSG00000002834:017	1
ENSG00000002834:018	6898
ENSG00000002834:019	3021
ENSG00000002834:020	7654
ENSG00000002834:021	4443
ENSG00000002834:022	13596
ENSG00000002834:023	88
ENSG00000002919:001	0
ENSG00000002919:002	0
ENSG00000002919:003	1
ENSG00000002919:004	1
ENSG00000002919:005	1
ENSG00000002919:006	11
ENSG00000002919:007	13
ENSG00000002919:008	135
ENSG00000002919:009	133
ENSG00000002919:010	0
ENSG00000002919:011	9
ENSG00000002919:012	0
ENSG00000002919:013	143
ENSG00000002919:014	9
ENSG00000002919:015	0
ENSG00000002919:016	0
ENSG00000002919:017	171
ENSG00000002919:018	0
ENSG00000002919:019	185
ENSG00000002919:020	0
ENSG00000002919:021	184
ENSG00000002919:022	124
ENSG00000002919:023	214
ENSG00000002919:024	117
